,card_name,card_img_url,series,ext_code,ext_name
181,#182 - Capture Energy,https://den-cards.pokellector.com/338/Capture-Energy.S8B.182.41418.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
182,#183 - Twin Energy,https://den-cards.pokellector.com/338/Twin-Energy.S8B.183.41419.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
183,#184 - Rapid Strike Energy,https://den-cards.pokellector.com/338/Rapid-Strike-Energy.S8B.184.41420.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
184,#185 - Abomasnow,https://den-cards.pokellector.com/338/Abomasnow.S8B.185.41498.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
185,#186 - Flapple,https://den-cards.pokellector.com/338/Flapple.S8B.186.41255.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
186,#187 - Charizard,https://den-cards.pokellector.com/338/Charizard.S8B.187.41277.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
187,#188 - Flareon,https://den-cards.pokellector.com/338/Flareon.S8B.188.41499.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
188,#189 - Vaporeon,https://den-cards.pokellector.com/338/Vaporeon.S8B.189.41500.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
189,#190 - Kingdra,https://den-cards.pokellector.com/338/Kingdra.S8B.190.41273.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
190,#191 - Octillery,https://den-cards.pokellector.com/338/Octillery.S8B.191.40974.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
191,#192 - Frosmoth,https://den-cards.pokellector.com/338/Frosmoth.S8B.192.41274.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
192,#193 - Jolteon,https://den-cards.pokellector.com/338/Jolteon.S8B.193.41501.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
193,#194 - Flaafy,https://den-cards.pokellector.com/338/Flaafy.S8B.194.40520.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
194,#195 - Zekrom,https://den-cards.pokellector.com/338/Zekrom.S8B.195.40521.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
195,#196 - Gardevoir,https://den-cards.pokellector.com/338/Gardevoir.S8B.196.40522.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
196,#197 - Banette,https://den-cards.pokellector.com/338/Banette.S8B.197.41502.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
197,#198 - Dusknoir,https://den-cards.pokellector.com/338/Dusknoir.S8B.198.40975.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
198,#199 - Malamar,https://den-cards.pokellector.com/338/Malamar.S8B.199.41503.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
199,#200 - Dedenne,https://den-cards.pokellector.com/338/Dedenne.S8B.200.41504.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
200,#201 - Alcremie,https://den-cards.pokellector.com/338/Alcremie.S8B.201.40970.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
201,#202 - Rockruff,https://den-cards.pokellector.com/338/Rockruff.S8B.202.41272.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
202,#203 - Passimian,https://den-cards.pokellector.com/338/Passimian.S8B.203.41505.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
203,#204 - Falinks,https://den-cards.pokellector.com/338/Falinks.S8B.204.41506.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
204,#205 - Ariados,https://den-cards.pokellector.com/338/Ariados.S8B.205.40976.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
205,#206 - Houndoom,https://den-cards.pokellector.com/338/Houndoom.S8B.206.41265.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
206,#207 - Galarian Obstagoon,https://den-cards.pokellector.com/338/Galarian-Obstagoon.S8B.207.41507.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
207,#208 - Bronzong,https://den-cards.pokellector.com/338/Bronzong.S8B.208.41275.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
208,#209 - Druddigon,https://den-cards.pokellector.com/338/Druddigon.S8B.209.41508.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
209,#210 - Eevee,https://den-cards.pokellector.com/338/Eevee.S8B.210.40523.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
210,#211 - Castform,https://den-cards.pokellector.com/338/Castform.S8B.211.41509.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
211,#212 - Oranguru,https://den-cards.pokellector.com/338/Oranguru.S8B.212.40977.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
212,#213 - Kricketune V,https://den-cards.pokellector.com/338/Kricketune-V.S8B.213.41510.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
213,#214 - Orbeetle V,https://den-cards.pokellector.com/338/Orbeetle-V.S8B.214.41511.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
214,#215 - Orbeetle VMAX,https://den-cards.pokellector.com/338/Orbeetle-VMAX.S8B.215.41512.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
215,#216 - Blaziken V,https://den-cards.pokellector.com/338/Blaziken-V.S8B.216.40971.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
216,#217 - Blaziken VMAX,https://den-cards.pokellector.com/338/Blaziken-VMAX.S8B.217.41513.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
217,#218 - Centiskorch V,https://den-cards.pokellector.com/338/Centiskorch-V.S8B.218.41514.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
218,#219 - Centiskorch VMAX,https://den-cards.pokellector.com/338/Centiskorch-VMAX.S8B.219.41515.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
219,#220 - Ice Rider Calyrex V,https://den-cards.pokellector.com/338/Ice-Rider-Calyrex-V.S8B.220.41516.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
220,#221 - Ice Rider Calyrex VMAX,https://den-cards.pokellector.com/338/Ice-Rider-Calyrex-VMAX.S8B.221.41517.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
221,#222 - Pikachu V,https://den-cards.pokellector.com/338/Pikachu-V.S8B.222.41518.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
222,#223 - Pikachu VMAX,https://den-cards.pokellector.com/338/Pikachu-VMAX.S8B.223.40524.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
223,#224 - Zeraora,https://den-cards.pokellector.com/338/Zeraora.S8B.224.41279.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
224,#225 - Boltund V,https://den-cards.pokellector.com/338/Boltund-V.S8B.225.41271.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
225,#226 - Morpeko V-UNION,https://den-cards.pokellector.com/338/Morpeko-V-UNION.S8B.226.41519.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
226,#227 - Morpeko V-UNION,https://den-cards.pokellector.com/338/Morpeko-V-UNION.S8B.227.41520.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
227,#228 - Morpeko V-UNION,https://den-cards.pokellector.com/338/Morpeko-V-UNION.S8B.228.41521.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
228,#229 - Morpeko V-UNION,https://den-cards.pokellector.com/338/Morpeko-V-UNION.S8B.229.41522.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
229,#230 - Galarian Articuno V,https://den-cards.pokellector.com/338/Galarian-Articuno-V.S8B.230.41523.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
230,#231 - Sylveon V,https://den-cards.pokellector.com/338/Sylveon-V.S8B.231.41524.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
231,#232 - Sylveon VMAX,https://den-cards.pokellector.com/338/Sylveon-VMAX.S8B.232.41525.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
232,#233 - Mimikyu V,https://den-cards.pokellector.com/338/Mimikyu-V.S8B.233.41526.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
233,#234 - Mimikyu VMAX,https://den-cards.pokellector.com/338/Mimikyu-VMAX.S8B.234.41527.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
234,#235 - Shadow Rider Calyrex V,https://den-cards.pokellector.com/338/Shadow-Rider-Calyrex-V.S8B.235.41528.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
235,#236 - Shadow Rider Calyrex VMAX,https://den-cards.pokellector.com/338/Shadow-Rider-Calyrex-VMAX.S8B.236.41529.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
236,#237 - Galarian Zapdos V,https://den-cards.pokellector.com/338/Galarian-Zapdos-V.S8B.237.41530.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
237,#238 - Single Strike Urshifu V,https://den-cards.pokellector.com/338/Single-Strike-Urshifu-V.S8B.238.41531.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
238,#239 - Single Strike Urshifu VMAX,https://den-cards.pokellector.com/338/Single-Strike-Urshifu-VMAX.S8B.239.41532.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
239,#240 - Rapid Strike Urshifu V,https://den-cards.pokellector.com/338/Rapid-Strike-Urshifu-V.S8B.240.41533.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
240,#241 - Rapid Strike Urshifu VMAX,https://den-cards.pokellector.com/338/Rapid-Strike-Urshifu-VMAX.S8B.241.41534.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
241,#242 - Galarian Moltres V,https://den-cards.pokellector.com/338/Galarian-Moltres-V.S8B.242.41535.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
242,#243 - Crobat V,https://den-cards.pokellector.com/338/Crobat-V.S8B.243.41280.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
243,#244 - Umbreon V,https://den-cards.pokellector.com/338/Umbreon-V.S8B.244.41536.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
244,#245 - Umbreon VMAX,https://den-cards.pokellector.com/338/Umbreon-VMAX.S8B.245.41537.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
245,#246 - Eternatus V,https://den-cards.pokellector.com/338/Eternatus-V.S8B.246.41538.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
246,#247 - Eternatus VMAX,https://den-cards.pokellector.com/338/Eternatus-VMAX.S8B.247.41539.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
247,#248 - Corviknight V,https://den-cards.pokellector.com/338/Corviknight-V.S8B.248.41540.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
248,#249 - Corviknight VMAX,https://den-cards.pokellector.com/338/Corviknight-VMAX.S8B.249.41541.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
249,#250 - Zacian V,https://den-cards.pokellector.com/338/Zacian-V.S8B.250.41542.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
250,#251 - Zamazenta V,https://den-cards.pokellector.com/338/Zamazenta-V.S8B.251.40972.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
251,#252 - Rayquaza VMAX,https://den-cards.pokellector.com/338/Rayquaza-VMAX.S8B.252.41543.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
252,#253 - Duraludon VMAX,https://den-cards.pokellector.com/338/Duraludon-VMAX.S8B.253.41278.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
253,#254 - Blissey V,https://den-cards.pokellector.com/338/Blissey-V.S8B.254.40973.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
254,#255 - Acerola's Intuition,https://den-cards.pokellector.com/338/Acerolas-Intuition.S8B.255.41544.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
255,#256 - Allister,https://den-cards.pokellector.com/338/Allister.S8B.256.41545.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
256,#257 - Kabu,https://den-cards.pokellector.com/338/Kabu.S8B.257.41546.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
257,#258 - Galar Friends,https://den-cards.pokellector.com/338/Galar-Friends.S8B.258.41547.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
258,#259 - Raihan,https://den-cards.pokellector.com/338/Raihan.S8B.259.41548.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
259,#260 - Cook,https://den-cards.pokellector.com/338/Cook.S8B.260.41549.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
260,#261 - Bea,https://den-cards.pokellector.com/338/Bea.S8B.261.41550.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
261,#262 - Judge,https://den-cards.pokellector.com/338/Judge.S8B.262.41551.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
262,#263 - Sordward & Shielbert,https://den-cards.pokellector.com/338/Sordward-Shielbert.S8B.263.41552.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
263,#264 - Piers,https://den-cards.pokellector.com/338/Piers.S8B.264.41553.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
264,#265 - Professor Burnet,https://den-cards.pokellector.com/338/Professor-Burnet.S8B.265.41554.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
265,#266 - Professor's Research (Professor Juniper),https://den-cards.pokellector.com/338/Professors-Research-Professor-Juniper.S8B.266.41555.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
266,#267 - Adventurer’s Discovery,https://den-cards.pokellector.com/338/Adventurers-Discovery.S8B.267.41556.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
267,#268 - Boss's Orders (Lysandre),https://den-cards.pokellector.com/338/Bosss-Orders-Lysandre.S8B.268.41557.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
268,#269 - Opal,https://den-cards.pokellector.com/338/Opal.S8B.269.41558.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
269,#270 - Gordie,https://den-cards.pokellector.com/338/Gordie.S8B.270.41559.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
270,#271 - Cafe Master,https://den-cards.pokellector.com/338/Cafe-Master.S8B.271.41560.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
271,#272 - Mustard (Single Strike),https://den-cards.pokellector.com/338/Mustard-Single-Strike.S8B.272.41561.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
272,#273 - Mustard (Rapid Strike),https://den-cards.pokellector.com/338/Mustard-Rapid-Strike.S8B.273.41562.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
273,#274 - Melony,https://den-cards.pokellector.com/338/Melony.S8B.274.41563.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
274,#275 - Milo,https://den-cards.pokellector.com/338/Milo.S8B.275.41564.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
275,#276 - Gloria,https://den-cards.pokellector.com/338/Gloria.S8B.276.41565.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
276,#277 - Nessa,https://den-cards.pokellector.com/338/Nessa.S8B.277.41566.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
277,#278 - Ice Rider Calyrex VMAX,https://den-cards.pokellector.com/338/Ice-Rider-Calyrex-VMAX.S8B.278.41567.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
278,#279 - Pikachu VMAX,https://den-cards.pokellector.com/338/Pikachu-VMAX.S8B.279.41568.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
279,#280 - Mew VMAX,https://den-cards.pokellector.com/338/Mew-VMAX.S8B.280.41569.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
280,#281 - Shadow Rider Calyrex VMAX,https://den-cards.pokellector.com/338/Shadow-Rider-Calyrex-VMAX.S8B.281.41570.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
281,#282 - Single Strike Urshifu VMAX,https://den-cards.pokellector.com/338/Single-Strike-Urshifu-VMAX.S8B.282.41571.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
282,#283 - Rapid Strike Urshifu VMAX,https://den-cards.pokellector.com/338/Rapid-Strike-Urshifu-VMAX.S8B.283.41572.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
283,#284 - Rayquaza VMAX,https://den-cards.pokellector.com/338/Rayquaza-VMAX.S8B.284.41573.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
284,#285 - Duraludon VMAX,https://den-cards.pokellector.com/338/Duraludon-VMAX.S8B.285.41574.thumb.png,Sword & Shield Series,S8B,VMAX Climax Set
